"Symbol","Date","rv5","close_price"
".DJI",2000-08-23,3.18853486544584e-05,11142.81
".DJI",2000-08-24,2.08446591252418e-05,11187.13
".DJI",2000-08-25,2.70742664982939e-05,11188.23
".DJI",2000-08-28,2.49400638824196e-05,11285.39
".DJI",2000-08-29,2.96094036407718e-05,11225.18
".DJI",2000-08-30,4.08622989651558e-05,11111.05
".DJI",2000-08-31,5.58155742293104e-05,11232.12
".DJI",2000-09-01,5.29763252164103e-05,11246.55
".DJI",2000-09-05,3.77862431119519e-05,11264.68
".DJI",2000-09-06,9.76947976854625e-05,11315.73
".DJI",2000-09-07,4.81076364783267e-05,11269.85
".DJI",2000-09-08,4.29597963750881e-05,11215.47
".DJI",2000-09-11,5.11671328010929e-05,11194.38
".DJI",2000-09-12,6.91074360990021e-05,11235.82
".DJI",2000-09-13,4.53799802190402e-05,11179.12
".DJI",2000-09-14,3.01892414592868e-05,11087.84
".DJI",2000-09-15,4.98779576406633e-05,10946.61
".DJI",2000-09-18,4.80364107489397e-05,10812.22
".DJI",2000-09-19,5.55151752692948e-05,10797.8
".DJI",2000-09-20,0.00010930284722525,10689.03
".DJI",2000-09-21,8.8944863279315e-05,10765.42
".DJI",2000-09-22,0.00019744952475955,10848.85
".DJI",2000-09-25,5.78516216908296e-05,10811.48
".DJI",2000-09-26,0.00012282058497896,10635.39
".DJI",2000-09-27,0.00010314059657132,10626.97
".DJI",2000-09-28,6.74893138799477e-05,10836.64
".DJI",2000-09-29,0.00010781015971718,10657.95
".DJI",2000-10-02,0.00010439406324025,10699.39
".DJI",2000-10-03,9.76092208254552e-05,10714.19
".DJI",2000-10-04,7.81008884507978e-05,10785.96
".DJI",2000-10-05,5.94210344812332e-05,10725.29
".DJI",2000-10-06,0.000123691351446,10594.6
".DJI",2000-10-09,5.30801253166999e-05,10565.74
".DJI",2000-10-10,0.00011569627819586,10526.25
".DJI",2000-10-11,0.00025506848215833,10410.55
".DJI",2000-10-12,0.00045176715041414,10036.43
".DJI",2000-10-13,0.00010730709999322,10190.7
".DJI",2000-10-16,8.2620349744858e-05,10234.73
".DJI",2000-10-17,0.00014677911591939,10087.95
".DJI",2000-10-18,0.00099831284965961,10030.14
".DJI",2000-10-19,0.00010469961106597,10140.02
".DJI",2000-10-20,0.00014443746560385,10199.95
".DJI",2000-10-23,0.00010812945130891,10275.42
".DJI",2000-10-24,0.00012242494333224,10395.66
".DJI",2000-10-25,0.00014867688456913,10328.33
".DJI",2000-10-26,0.00020338094196226,10377.53
".DJI",2000-10-27,0.00012039517128523,10570.65
".DJI",2000-10-30,9.98234287056564e-05,10824.3
".DJI",2000-10-31,4.65966426545391e-05,10968.87
".DJI",2000-11-01,6.72076469979998e-05,10904.02
".DJI",2000-11-02,5.7494172341983e-05,10884.31
".DJI",2000-11-03,7.22090756231495e-05,10816.05
".DJI",2000-11-06,5.75084684224884e-05,10973.42
".DJI",2000-11-07,3.55848348541018e-05,10967.35
".DJI",2000-11-08,0.00010178491140762,10907.44
".DJI",2000-11-09,0.00030937504172445,10835.77
".DJI",2000-11-10,0.00015942276726996,10609.01
".DJI",2000-11-13,0.00027722604795894,10529.38
".DJI",2000-11-14,0.00019784452221438,10684.85
".DJI",2000-11-15,0.00011848297390884,10706.84
".DJI",2000-11-16,7.43238767026024e-05,10665.42
".DJI",2000-11-17,0.00017650762717414,10635.27
".DJI",2000-11-20,9.71629834672407e-05,10455.82
".DJI",2000-11-21,7.60487643606329e-05,10500.19
".DJI",2000-11-22,0.00018914561194057,10387
".DJI",2000-11-24,6.35443452422179e-05,10470.23
".DJI",2000-11-27,0.00016475755247716,10554.79
".DJI",2000-11-28,0.00010487822203131,10500.56
".DJI",2000-11-29,0.00011703741057729,10624.18
".DJI",2000-11-30,0.00029227792300532,10412.21
".DJI",2000-12-01,0.00013413315176189,10373.82
".DJI",2000-12-04,0.00014326389810123,10572.52
".DJI",2000-12-05,0.00013465973434819,10891.51
".DJI",2000-12-06,0.00019088945861205,10654.14
".DJI",2000-12-07,6.49500130308138e-05,10614.7
".DJI",2000-12-08,0.00018770535406044,10723.53
".DJI",2000-12-11,8.26701199723256e-05,10732.91
".DJI",2000-12-12,5.76156714129166e-05,10772.44
".DJI",2000-12-13,0.00016564185405998,10791.78
".DJI",2000-12-14,0.00014252131594258,10674.23
".DJI",2000-12-15,0.00019044546035619,10543.03
".DJI",2000-12-18,0.00019745896106033,10648.83
".DJI",2000-12-19,0.00023809738326029,10587.78
".DJI",2000-12-20,0.00033170147382129,10325.76
".DJI",2000-12-21,0.00015784123001743,10469.09
".DJI",2000-12-22,7.51884660994332e-05,10629.11
".DJI",2000-12-26,5.05531623773788e-05,10698.88
".DJI",2000-12-27,7.32675337467575e-05,10801.64
".DJI",2000-12-28,5.88311401633733e-05,10868.76
".DJI",2000-12-29,5.51470803264511e-05,10787.99
".DJI",2001-01-02,0.00020367678784132,10627.45
".DJI",2001-01-03,0.00090707092752511,10951.96
".DJI",2001-01-04,0.00012331233767968,10906
".DJI",2001-01-05,0.00021016132072094,10667.3
".DJI",2001-01-08,7.31803946652958e-05,10631.11
".DJI",2001-01-09,0.00010474971419966,10564.82
".DJI",2001-01-10,0.00013490782890644,10599.39
".DJI",2001-01-11,6.93980218819958e-05,10605.89
".DJI",2001-01-12,0.00010297647641381,10523.75
".DJI",2001-01-16,7.8187223441143e-05,10647.37
".DJI",2001-01-17,9.49279924722544e-05,10573.46
".DJI",2001-01-18,0.00010234554416542,10682.34
".DJI",2001-01-19,8.14044579562298e-05,10587.9
".DJI",2001-01-22,6.50799546664385e-05,10577.02
".DJI",2001-01-23,6.23578848273758e-05,10642.29
".DJI",2001-01-24,5.99534569984308e-05,10645.75
".DJI",2001-01-25,7.63731092150948e-05,10729.92
".DJI",2001-01-26,5.90912390445479e-05,10662.83
".DJI",2001-01-29,3.58877680657378e-05,10708.05
".DJI",2001-01-30,4.25236489528426e-05,10883.46
".DJI",2001-01-31,0.00010989194669858,10886.53
".DJI",2001-02-01,7.12022931911222e-05,10974
".DJI",2001-02-02,6.43693206097597e-05,10858.1
".DJI",2001-02-05,4.07958867453498e-05,10967.72
".DJI",2001-02-06,3.13163492237986e-05,10957.18
".DJI",2001-02-07,7.56145417856559e-05,10943.77
".DJI",2001-02-08,3.65344666727168e-05,10875.68
".DJI",2001-02-09,4.27931706516528e-05,10778.09
".DJI",2001-02-12,4.74668034481996e-05,10940.88
".DJI",2001-02-13,5.80786729733491e-05,10894.54
".DJI",2001-02-14,6.41269524333756e-05,10795.69
".DJI",2001-02-15,4.07777201004045e-05,10894.24
".DJI",2001-02-16,8.96803574681987e-05,10802.4
".DJI",2001-02-20,6.55158574897952e-05,10730.48
".DJI",2001-02-21,0.00010819648905034,10525.8
".DJI",2001-02-22,0.00029456291663475,10521.92
".DJI",2001-02-23,0.0002627976145212,10438.61
".DJI",2001-02-26,8.1210690135268e-05,10637.08
".DJI",2001-02-27,6.08444294422882e-05,10636.88
".DJI",2001-02-28,0.00016204126522396,10498.33
".DJI",2001-03-01,0.00021883468468895,10456.05
".DJI",2001-03-02,0.00017862716917196,10556.04
".DJI",2001-03-05,6.55709724803279e-05,10560.41
".DJI",2001-03-06,8.31906334822527e-05,10589.06
".DJI",2001-03-07,7.47124552828307e-05,10723.48
".DJI",2001-03-09,0.00020574166871693,10634.83
".DJI",2001-03-12,0.00035389954214148,10200.93
".DJI",2001-03-13,0.00028546054468663,10291.65
".DJI",2001-03-14,0.00100539391752409,9972.04
".DJI",2001-03-15,0.00021235673115662,10025.19
".DJI",2001-03-16,0.00018436880702034,9827.22
".DJI",2001-03-19,0.00013244232594561,9956.78
".DJI",2001-03-20,0.00026119685899166,9719.64
".DJI",2001-03-22,0.00072622460844548,9388.15
".DJI",2001-03-23,0.0003721538702724,9508.67
".DJI",2001-03-26,0.00023334665894089,9684.83
".DJI",2001-03-27,0.00014743047639644,9944.4
".DJI",2001-03-28,0.00030294535750717,9780.49
".DJI",2001-03-29,0.00029923385390738,9791.61
".DJI",2001-03-30,0.00022262268158564,9873.11
".DJI",2001-04-02,4.80249920629767e-06,9900.14
".DJI",2001-04-03,0.00031037103691609,9475.6
".DJI",2001-04-04,0.00041198536640567,9509.63
".DJI",2001-04-05,0.00040842868047491,9908.07
".DJI",2001-04-06,0.00045770153884501,9781
".DJI",2001-04-09,0.00016483607634987,9838.9
".DJI",2001-04-10,0.00019546519677259,10095.9
".DJI",2001-04-11,0.00018705316344771,10011.71
".DJI",2001-04-12,0.00013592586796449,10117.24
".DJI",2001-04-16,0.00011738773905428,10147.43
".DJI",2001-04-17,0.00017120341275648,10207.16
".DJI",2001-04-18,3.83877768671039e-05,10359.34
".DJI",2001-04-19,8.61970511267052e-05,10688.77
".DJI",2001-04-20,0.00011820022528413,10578.03
".DJI",2001-04-23,5.92425882331295e-05,10528.71
".DJI",2001-04-24,7.99886825708659e-05,10458.12
".DJI",2001-04-25,9.90123333338884e-05,10625.66
".DJI",2001-04-26,9.06143659095867e-05,10693.58
".DJI",2001-04-27,9.92163127844406e-05,10802.89
".DJI",2001-04-30,7.25126153783785e-05,10733.21
".DJI",2001-05-01,8.57486766111682e-05,10895.61
".DJI",2001-05-02,0.00010189876135805,10871.73
".DJI",2001-05-03,0.000116879461897,10797.1
".DJI",2001-05-04,0.00016021453797904,10950.13
".DJI",2001-05-07,7.71449584626796e-05,10926.32
".DJI",2001-05-08,7.91015983020604e-05,10882.08
".DJI",2001-05-09,7.04048542657111e-05,10861.06
".DJI",2001-05-10,0.00010077720664653,10915.39
".DJI",2001-05-11,7.71725446989989e-05,10812.98
".DJI",2001-05-14,3.56327565369919e-05,10873.29
".DJI",2001-05-15,9.1931861781428e-05,10866.14
".DJI",2001-05-16,0.00010881430029531,11213.19
".DJI",2001-05-17,9.84598984399692e-05,11254.11
".DJI",2001-05-18,5.35891709235631e-05,11300.37
".DJI",2001-05-21,6.28479663581759e-05,11337.2
".DJI",2001-05-22,4.85942095231354e-05,11244.42
".DJI",2001-05-23,7.22659104951899e-05,11106.61
".DJI",2001-05-24,7.06861907146721e-05,11119.68
".DJI",2001-05-25,4.40882783802241e-05,11012.66
".DJI",2001-05-29,6.74893372997068e-05,11038.56
".DJI",2001-05-30,7.44926969246814e-05,10871.02
".DJI",2001-05-31,6.83441378455138e-05,10912.14
".DJI",2001-06-01,6.56261805971167e-05,10994.44
".DJI",2001-06-04,4.30970993751784e-05,11057.94
".DJI",2001-06-05,5.39720640370359e-05,11178.96
".DJI",2001-06-06,6.06873824963491e-05,11064.06
".DJI",2001-06-07,6.37662497516351e-05,11093.86
".DJI",2001-06-08,4.62930392450632e-05,10975.64
".DJI",2001-06-11,4.01067237957707e-05,10920.2
".DJI",2001-06-12,8.67839297712712e-05,10946.62
".DJI",2001-06-13,5.44643524415649e-05,10871.08
".DJI",2001-06-14,8.1637863274415e-05,10685.03
".DJI",2001-06-15,0.00010859613161764,10618.01
".DJI",2001-06-18,6.97836800978401e-05,10647.59
".DJI",2001-06-19,0.00011791189015997,10594.12
".DJI",2001-06-20,0.00010939098341556,10649.07
".DJI",2001-06-21,8.25965492748163e-05,10711.27
".DJI",2001-06-22,6.46715489339038e-05,10597.68
".DJI",2001-06-25,5.88463357425669e-05,10505.02
".DJI",2001-06-26,0.00010266938468659,10472.75
".DJI",2001-06-27,8.77994928103705e-05,10441.88
".DJI",2001-06-28,0.00013371484003354,10564.67
".DJI",2001-06-29,6.87865511554455e-05,10511.73
".DJI",2001-07-02,4.93928603338536e-05,10592.04
".DJI",2001-07-03,2.03404181481025e-05,10571.31
".DJI",2001-07-05,4.44499398896849e-05,10478.12
".DJI",2001-07-06,9.05161947871722e-05,10249.53
".DJI",2001-07-09,5.66922741616387e-05,10294.96
".DJI",2001-07-10,8.3969292311468e-05,10173.42
".DJI",2001-07-11,0.0001365619369288,10239.34
".DJI",2001-07-12,7.10429589861628e-05,10479.46
".DJI",2001-07-13,5.18330130293589e-05,10531.99
".DJI",2001-07-16,6.79684819264376e-05,10469.57
".DJI",2001-07-17,8.77027237777284e-05,10601.88
".DJI",2001-07-18,0.00011535133612714,10561.55
".DJI",2001-07-19,0.00015720206644006,10597.4
".DJI",2001-07-20,6.25370830156207e-05,10573.12
".DJI",2001-07-23,8.62249595406081e-05,10426.84
".DJI",2001-07-24,0.00010717352595796,10239.81
".DJI",2001-07-25,8.30337634939345e-05,10402
".DJI",2001-07-26,9.01239245506125e-05,10454.1
".DJI",2001-07-27,5.4480287043893e-05,10416.67
".DJI",2001-07-30,4.31436128756152e-05,10398.89
".DJI",2001-07-31,5.9695380954519e-05,10518.87
".DJI",2001-08-01,5.61911295751019e-05,10504.55
".DJI",2001-08-02,8.05541489904215e-05,10548.83
".DJI",2001-08-03,7.23139392412162e-05,10513.81
".DJI",2001-08-06,4.3284346974885e-05,10401.38
".DJI",2001-08-07,3.83634785366024e-05,10455.21
".DJI",2001-08-08,9.45944589365316e-05,10289.28
".DJI",2001-08-09,0.0001019890310928,10295.37
".DJI",2001-08-10,0.00012814020795375,10412.52
".DJI",2001-08-13,5.08007748214051e-05,10414.94
".DJI",2001-08-14,6.85303619072062e-05,10411.83
".DJI",2001-08-15,6.68621209327679e-05,10347.82
".DJI",2001-08-16,9.71785664399178e-05,10386.29
".DJI",2001-08-17,9.07018745381712e-05,10235.31
".DJI",2001-08-20,4.73420731691841e-05,10315.02
".DJI",2001-08-21,9.03391002108983e-06,10354.33
".DJI",2001-08-22,3.61908024611968e-05,10166.74
".DJI",2001-08-23,3.2170838712474e-05,10229.15
".DJI",2001-08-24,9.51918027984475e-05,10419.87
".DJI",2001-08-27,3.95928336299517e-05,10386.02
".DJI",2001-08-28,7.45703436039018e-05,10224.93
".DJI",2001-08-29,0.00010883951580431,10094.23
".DJI",2001-08-30,0.00018001534802864,9919.79
".DJI",2001-08-31,0.00012646309514619,9955.7
".DJI",2001-09-04,0.00017635770952618,9986.42
".DJI",2001-09-05,0.00023685582581368,10025.45
".DJI",2001-09-06,0.0002909576245111,9839.11
".DJI",2001-09-07,0.00035373356017866,9606.41
".DJI",2001-09-10,5.92045847930362e-05,9605.51
".DJI",2001-09-17,0.00096317356882875,8929.28
".DJI",2001-09-18,0.00013351630344493,8897.65
".DJI",2001-09-19,0.00053701979073044,8762.03
".DJI",2001-09-20,0.00065204422532549,8377.87
".DJI",2001-09-21,0.00174182280345399,8240.73
".DJI",2001-09-24,0.00091434246310984,8600.4
".DJI",2001-09-25,0.00020230057787401,8652.36
".DJI",2001-09-26,0.00016278921861675,8565.73
".DJI",2001-09-27,0.00021991714134833,8678.03
".DJI",2001-09-28,0.00023985203458811,8838.56
".DJI",2001-10-01,0.0001458451059415,8834.41
".DJI",2001-10-02,0.00013089812119117,8941.59
".DJI",2001-10-03,0.00025821859890549,9117.97
".DJI",2001-10-04,0.00019972017271731,9056.94
".DJI",2001-10-05,0.00025909545437188,9116.45
".DJI",2001-10-09,0.00010605674140976,9046.91
".DJI",2001-10-10,0.00014830015612375,9245.35
".DJI",2001-10-11,0.00019231690458846,9406.58
".DJI",2001-10-12,0.00040352650286002,9340.29
".DJI",2001-10-15,0.00011804568817802,9345.69
".DJI",2001-10-16,9.63824171088557e-05,9383.67
".DJI",2001-10-17,0.00024487982548013,9228.95
".DJI",2001-10-18,0.00010330003883217,9165.78
".DJI",2001-10-19,7.27013954407859e-05,9194.29
".DJI",2001-10-22,9.01718235321132e-05,9376.13
".DJI",2001-10-23,0.00015591336388262,9338.08
".DJI",2001-10-24,1.90100540552552e-05,9298.49
".DJI",2001-10-25,0.0002603702046488,9458.06
".DJI",2001-10-26,0.00017547910158731,9541.23
".DJI",2001-10-29,0.00017846214260008,9272.75
".DJI",2001-10-30,0.0001942470481049,9121.01
".DJI",2001-10-31,0.0001403637719541,9076.66
".DJI",2001-11-01,0.00018916534355843,9262.1
".DJI",2001-11-02,0.00011802012054151,9320.15
".DJI",2001-11-05,0.00012157517489201,9437.64
".DJI",2001-11-06,0.00015061941667064,9588.35
".DJI",2001-11-07,6.92383861321793e-05,9554.37
".DJI",2001-11-08,0.00013049341735808,9586.55
".DJI",2001-11-09,0.00012784182006117,9604.33
".DJI",2001-11-12,0.00033648937159332,9555.14
".DJI",2001-11-13,0.00022602175753531,9749.99
".DJI",2001-11-14,4.33320816976192e-05,9823.61
".DJI",2001-11-15,6.46674245552489e-05,9866.16
".DJI",2001-11-16,6.13301742326748e-05,9860.28
".DJI",2001-11-19,7.13777740958449e-05,9972.17
".DJI",2001-11-20,8.02425572529319e-05,9897.3
".DJI",2001-11-21,6.09636182036413e-05,9835.51
".DJI",2001-11-23,1.71194269960073e-05,9959.71
".DJI",2001-11-26,4.45208138517373e-05,9982.48
".DJI",2001-11-27,0.00013104311240686,9871.5
".DJI",2001-11-28,0.00013194466671262,9714.22
".DJI",2001-11-29,8.06594381726984e-05,9821.12
".DJI",2001-11-30,4.54456577337628e-05,9854.12
".DJI",2001-12-03,0.00010763656292704,9759.95
".DJI",2001-12-04,7.00500182717065e-05,9890.66
".DJI",2001-12-05,0.00010199032731929,10117.28
".DJI",2001-12-06,5.5782600015725e-05,10097.96
".DJI",2001-12-07,7.00288829407417e-05,10044.61
".DJI",2001-12-10,7.26439767102693e-05,9922.56
".DJI",2001-12-11,6.72608324290979e-05,9885.74
".DJI",2001-12-12,7.06343805626237e-05,9890.59
".DJI",2001-12-13,0.00013126038471867,9759.12
".DJI",2001-12-14,7.57249976310156e-05,9813.37
".DJI",2001-12-17,4.35857671296136e-05,9897.3
".DJI",2001-12-18,7.90998930357895e-05,10001.09
".DJI",2001-12-19,8.80366790907463e-05,10070.22
".DJI",2001-12-20,3.49663564867642e-05,9991.68
".DJI",2001-12-21,5.64763573912963e-05,10037.28
".DJI",2001-12-24,5.79819014229641e-06,10035.13
".DJI",2001-12-26,3.69974858130338e-05,10094.09
".DJI",2001-12-27,2.56889884457727e-05,10128.13
".DJI",2001-12-28,3.0481850067603e-05,10129.03
".DJI",2001-12-31,3.66028252358446e-05,10020.46
".DJI",2002-01-02,8.19057600323382e-05,10070.35
".DJI",2002-01-03,5.38944882457522e-05,10171.24
".DJI",2002-01-04,0.00010807017956883,10259.6
".DJI",2002-01-07,3.98311173372813e-05,10193.59
".DJI",2002-01-08,4.84991987000303e-05,10148.27
".DJI",2002-01-09,8.7739074936944e-05,10094.85
".DJI",2002-01-10,5.80344387410007e-05,10067.45
".DJI",2002-01-11,6.72933551622867e-05,9986.08
".DJI",2002-01-14,3.88650045067046e-05,9893.15
".DJI",2002-01-15,7.08806538204055e-05,9928.02
".DJI",2002-01-16,0.00011233539103013,9712.14
".DJI",2002-01-17,9.02497000866491e-05,9791.16
".DJI",2002-01-18,4.05197086807204e-05,9771.85
".DJI",2002-01-22,8.50430876200614e-05,9715.19
".DJI",2002-01-23,7.23529064956994e-05,9730.33
".DJI",2002-01-24,7.44861157093871e-05,9797.11
".DJI",2002-01-25,7.46870456339434e-05,9838
".DJI",2002-01-28,1.12356847475568e-05,9865.75
".DJI",2002-01-29,0.00010494035663046,9628.48
".DJI",2002-01-30,0.0002995208369478,9764.03
".DJI",2002-01-31,7.06818543845792e-05,9912.8
